<<<<<<< Updated upstream
2,GS_WHP087_Redacted,this experiment be conduct to determine the rydberg constant by use the emission spectrum of hydrogen lamp in the experiment light emit by hydrogen lamp be diffract into bright fringe and be observe through a grate spectrometer fringe with three colour red green and purple be observe for each colour the diffraction angle and order of maximum be measure and be use to determine the wavelength wavelength of each colour and their correspondent initial and final energy level be then use to calculate the rydberg constant the value calculate with the red light be 11161664.7±40600.2𝑚 −1 the value calculate with the blue light be 10956139.2±51453.5𝑚 −1 and the value calculate with the purple light be 10773444.4±12520.1𝑚 −1 atom emit light with discrete wavelength due to electron movement but light be mixed so that color can not be observe through a diffraction grate light with different wave length have different diffraction angle which separate light by their wavelength so that wavelength of emit light can be measure wavelength of light emit by an atom be call emission spectrum it be in 1855 that the emission spectrum line of hydrogen atom be precisely measure by j. j. balmer and lyman it be found to be regular and conclude into an equation call balmer equation by the former the equation be an empirical formula which show that the wavelength of the emit light by a hydrogen atom be related to 1/𝑛 2 where n be any positive integer great than 3. and the equation be developed by rydberg into rydberg equation which be consist with a wider range of spectrum over next few decade and rydberg constant be therefore introduce to fit the equation but the meaning of the equation the constant and the emission spectrum still could not be interpret until the establishment of bohr model of hydrogen atom bohr explain that the emission of light be due to the transition of electron 's energy level and the energy of emit photon equal to the change in electron 's potential energy since energy level of electron be quantize the atom can only release light with certain wave length and the rydberg constant be later deduce by bohr use his model and plank 's photon theory with 0.05 percent of error which be interpret because of the atom movement in this experiment emission spectrum of hydrogen lamp be measure through grate spectrometer and the rydberg constant be calculate figure 1 1 spectrometer theory with light passing through grate in spectrometer principal maximum occurs when light that go through all slit have instruction interference which be to say that light passing through every slit have a phase difference of 2nπ with the light passing through the neighbor slit where n be any integer δ𝜙 2𝑛𝜋 1 where δ𝜙 be phase difference between two light wave which can be also express a δ𝑟 be denote a path difference and 𝜆 be wavelength the path difference can be farther express a where d be the separation between slit which be where n be number of slit per meter and 𝜃 be diffraction angle therefore and n represent order of maximum which be to say from equation 5 it can be told that light with different wavelength have different diffraction angle therefore a mixture of light with different wavelength can be separate through a grate and wavelength of each light can be determine by the linear relationship between diffraction angle and order of maximum a mention before rydberg equation describes the relationship between the wavelength of emit light and the correspondent change in energy level in hydrogen atom accord to bohr 's equation for energy level the total energy of an electron be and plank 's photon theory the photon energy be where 𝑚 𝑒 be the mass of electron e be charge per electron and n be energy level of the electron the photon energy should equal the change in energy level therefore where n and p be final and initial energy level the equation can be rearrange into which mean where r be call rydberg constant figure 2 2 grate spectrometer the grate spectrometer be set up and calibrate by several step the telescope be first focus around 1 meter far the adjustable slit be then narrow a sodium lamp be place in front of the slit the telescope be adjust so that the crosswire inside the telescope be align with the slit the telescope then be turn exactly 90 degree by the vernier angular scale and clamped and a diffraction grate with 78.8 line per meter be set on the turn table the turntable be rotate until the crosswire of the telescope be again align with the fringe of the slit from the reflection of the grate then the telescope be unclamped and rotate exactly 90 degree back the turn table be rotate exactly 45 degree and clamped the reading on vernier scale be record a central angle 𝜃 0 which for this experiment be 96.17 degree turn the telescope the fringe of sodium lamp light can then be observe through the telescope the sodium lamp be then replace by a hydrogen lamp turn the telescope red green and purple fringe be observe for fringe with each color the rotation angle show by the vernier meter and order of maximum be record and for each fringe the width be measure a the error there should be more color but be unobservable 1. for date of each color the fit line between order of maximum and the sine function of change in rotation angle to central angle 𝜃 0 be drawn slop of fit line of red blue and purple be 0.05083±0.00018 0.03836±0.00018 0.03482±0.00005 respectively accord to equation 5 the wavelength be the slope time d which be 1.27e-05 m. thus wavelength calculate for red blue and purple fringe be 645.0±2.3nm 486.8±2.3nm 442.0±0.6nm use the wavelength with correspond initial and final energy level rydberg constant can be calculate with equation 10 the initial and final energy level for red blue and purple light be 2 and 3 4 5 10773444.4 ± 12520.1𝑚 −1 in this experiment the spectrum of hydrogen atom be analyze use grate spectrometer hydrogen lamp be use a the source through the spectrometer three colors-red blue and purple-were observe for each color diffraction angle through the grate and order of maximum be measure and use to calculate wavelength wavelength calculate for red blue and purple be 645.0±2.3nm 486.8±2.3nm 442.0±0.6nm wavelength than be use to deduce the rydberg constant use equation 5 result calculate use red spectrum be 11161664.7 ± 40600.2𝑚 −1 blue be 10956139.2 ± 51453.5𝑚 −1 and purple be 10773444.4 ± 12520.1𝑚 −1 the theoretical value calculate by bohr use equation 1 be 1.0967758×10 7 m -1 the rydberg constant be of a great importance since it be coincide with bohr 's theoretical value it prof bohr 's and plank 's quantum theory to be true lead the world into a quantum age,superficial,bal,53,0.07288143,0.92711854,,Much less text -> easier to understand why it is categorised heavily to topic 1. Useful to know that LDA is not comprehensable to humans. ,,,,,,,,,,,,,,,,,,,,,,,,
3,GS_NPG050_Redacted,"the aim of the experiment be to measure the spectrum of vaporise hydrogen from a hydrogen lamp and determine the wavelength of the spectral line use this we calculate the rydberg constant for each spectral line and found an average and take the standard error the final value of the rydberg constant we obtain be 1.092x10 7 ± 3.180x10 4 m -1 this be a highly precise experiment generate a percentage error of only 0.291 the set up consists of a simple spectrometer with a 78.8 lines/mm diffraction grate and a hydrogen lamp the spectrometer can measure in the vernier scale the small increment of measurement be 1 arcminute we measure the angle at which each order of the spectral line appear after be diffract and plot a sin angle against order graph to determine the wavelength of the spectral line the wavelength be then use with rydberg formula to determine the constant spectrometry be a technique of use em radiation and in specific case also use the mass of an ion and magnetic field to determine the structure or the composition of a material or an object diffract light from a material or the amount of ion deflection in a magnetic field be analyse 1 in our experiment we be focus on the emission spectrum of hydrogen gas a a potential difference v across the filament in the hydrogen lamp be apply the gas be heat and cause the atom to be excite the electron in the atom be promote to a high energy level and then fall to a low energy level energy equivalent to the difference in the energy level be release in the form of a photon 2 the energy level be fix and so only photon with discrete wavelength be release therefore each element or compound have a unique spectral pattern in this experiment we be observe the balmer series in hydrogen this be to say we be look at wavelength of photon generate from an electron transition from a high level n=3,4,5… to energy level p=2 this produce photon in the visible spectrum this can be see in the rydberg formula give by eq 1 where 𝜆 be the wavelength 𝑅 ∞ be the rydberg constant 𝑛 be the energy level high than 2 and 𝑝 be the 2 nd energy level 3 the light in the spectrometer can diffract through a diffraction grate the wavelength of each spectral line can be determine by the diffraction formula give by eq 2 where ⅆ be the distance between the slit in the diffraction grate 𝜃 be the angle at which the order appear in radian 𝑚 be the order at which the spectral line appear where m 0 ±1 ±2 etc and 𝜆 be the wavelength pf the spectral line 4 the central order m =0 will appear at 𝜃 =0 at the central order all the spectral line will be overlap the set up consists of a simple spectrometer with a 78.8 lines/mm diffraction grate and a sodium or hydrogen lamp the set up can be see in fig 1. sodium lamp be use to ready the spectrometer a it produce high intensity light and have a longer operational time than the hydrogen lamp however the sodium lamp do take some time about 2 minute to reach maximum intensity it have a manageable warm up time this overall make the set up of the spectrometer much easy a time can be take to make fine adjustment the disadvantage of use a hydrogen lamp instead of shin light through a vial of vaporise hydrogen and measure an absorption spectrum be that lamp only remains bright enough to make measurement of the low wavelength light for about 10 minute it also only have an operational time of 20 minute this meant that the measurement have to make quickly this however be still more manageable than the alternate method of produce the hydrogen spectrum a the light emit through the hydrogen may have it own spectrum this may lead to confusion when analyse the overall spectrum the sodium lamp be set up in front of the slit and the slit be narrow the intensity of light from the sodium lamp be high and the narrow slit provide a high resolution of the spectral line the resolution be the ability to separate two spectral line and see them discretely the spectral line be then focus use the focus nob the spectral line be ensure to be vertical by place a filter that block some light and turn the line into small dot it be important to ensure that the spectral line be vertical so that the angle measure be in a plane that be perpendicular to the line the filter be make by cut a triangle in a black square card it be position in front of the slit and adjust until the line appear to be dot the filter be then taped on to the slit securely hold it in position the head of the spectrometer be rotate from left to right and we observe if the crosshair pas through the centre of the dot if the crosshair do n't then the stand hold the diffraction grate be adjust use the 3 level screw until it do the filter be then remove a diagram of the filter can be see in fig 2 the diffraction grate be also place such that it be perpendicular to the slit and lens array in front of the lamp preliminary data of the order and angle at which the order appear be make use the sodium lamp here we notice that it be best to make measurement by rotate the head in one direction ie go from m= -4 to m=4 rather than start at the m=0 and change direction after reach the high order this be because change direction occasionally cause the spectrometer to shift a it be not fix to the table finally we replace the sodium lamp with the hydrogen lamp the hydrogen lamp be place such that it be closer to the slit and the centre of the lamp face the slit the centre of the lamp be the brightest part of it the slit be also make to be a bit wider than before this allow more light into the spectrometer a the hydrogen lamp be dimmer than the sodium lamp this however decrease the resolution of the spectral line the spectrometer be refocus and measurement be make first we slowly move from the 0 th order a this be the easy to identify to the -4 th order which we define to be in the clockwise direction then we measure the angle at which the red spectral line appear make sure to keep the crosshair in the centre of the line this be do by use the fine adjustment screw locate on the base we then measure the angle of the subsequent order of the red line until we reach m +4 we then repeat the same technique with the blue and purple line the observe spectral pattern of hydrogen can be see in fig 3 and the data of the angle of each order for each spectral line can be see in appendix a. a see in fig 3 the pattern also contains a rainbow artefact this be due to light from the surround enter the spectrometer if the experiment be do in perfectly dark condition then this pattern would not be see",superficial,bal,64,0.078393534,0.921606421,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,63,0.065484088,0.934515873,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,YEAR 1 -> high topic 0 - low topic 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,GS_XMC918_Redacted,the uncertainty in the measurement of each angle be estimate simply by take several reading of each maximum and compare them to find a range the uncertainty use for each data point be then half the total range which be found to be 1/6 of a degree source of systematic error be mostly not possible for u to measure in the time available so for example we do not obtain enough measurement of maximum to both side of the centre to compare them and as how much error may be arise from slight asymmetry in the alignment of the spectrometer instead the result here be base on measurement just to one side of the centre and this error can not be quantify similarly other potential source of error such a atmospheric condition affect the optical property of the air and therefore alter the wavelength due to a potential change in the speed of light be not account for a these condition i.e humidity air pressure be not measure when the experiment be be carry out furthermore a other work be be do in the lab variation in background light could not be avoid meaning some data point may have underestimated uncertainty if background light be high when the measurement be take specifically to the setup we use the spectrometer be balance on a table which do not perfectly sit flat on the table we attempt to prevent it wobble while we make our measurement by place some paper under one of the leg but this do not seem to fully remedy the problem so it may have create some random error if it be not in exactly the same position for all the measurement the result we be able to obtain include only two wavelength of the balmer series a low wavelength be not visible with the set up use the two correspond to n value of 3 for the red light and 4 for the blue violet light which we assume to correspond to n=5 be visible only to the first maximum and so we be unable to gather enough data point to calculate a precise value for it wavelength and other colour be not visible at all a show in fig 2 and 3 the data fit extremely well to a linear relationship a predict by our model this allow u to calculate value for the wavelength of 6614762x10 -13 +/-7x10 -13 m for the red light and 47739x10 -11 +/-1x10 -11 m for the blue use 2 the mean value of the rydberg constant obtain from 3 be 11028400+/-100m -1 this do not agree with the accepted value of 10973731.6m -1 which would suggest that systematic error in the experiment have a significant impact however consider the individual value for the two different colour the red light give a value approximately 1 low than the accepted value while the blue light give one approximately 2 high rather than support the idea that it be cause by systematic error it instead implies that the problem be that random error be underestimated the most likely candidate for this phenomenon be the unstable table on which the spectrometer be balance mention in section iii it would explain why the two data set show very little error within themselves and yet the two data set both conflict with both one another and the accepted value it be possible that other source of error played their part such a background light and atmospheric condition however it seem less likely that these would have give such a clear divide between the two data set the unstable table would be more likely a the data set be take very close together give limited time for such a distinct change in humidity or pressure also background light fluctuate throughout the experiment with no chance of give such a distinct contrast in the two set of reading another contribution to the error in our result be likely not accounting for possible asymmetry in our set up by only measure to one side of the centre it be possible that if we have do so we would have notice the effect of the unstable table and have a chance of quantify the resultant error instead we be left with no way of state with any certainty whether this or another unidentified source of error lead to the issue in our final value use our method we be able to obtain a value for the rydberg constant which fell within 1 of the accepted value however a we underestimated the systematic error inherent in our set up our value conflict with the accepted value despite be so close in order to make it a useful measurement we would need to return to the experiment and thoroughly investigate and quantify the impact of all potential source of systematic error described in section iii once this be do it would be possible to both more confidently state which source of error cause the issue in this experiment and to repeat the experiment with well control and understand of these error to obtain a more accurate value of the rydberg constant another improvement that could likely give a significant increase in the accuracy and precision achievable would be if extra wavelength could be observe to increase the amount of data available this could be achieve either by change the source to one in which low wavelength be brighter and could be measure another possibility be to use other method of observation than the naked eye allow infra-red ultra violet or both to be observe in addition once again this would simply increase the amount of data available to use in calculation thereby reduce statistical error and give a more precise final value,deep,bal,71,0.959953249,0.040046759,,,,,,,,,,,,,,,,,,,,,,,,,,
78,GS_BMS328_Redacted,where r be the rydberg constant and be approximately equal to 1.097x10 7 m -1 and n1 and n2 be integer value and be equivalent to the initial and final state the rydberg constant can also be express a r ømc 2h where ø be the fine structure constant a dimensionless quantity 6 m be the mass of an electron c be the speed of light and h be plank 's constant another important piece of theory to consider be the balmer series the balmer series be a series of line from the hydrogen emission spectrum cause by electron fall from the nth energy level to the principle quantum number 2 7 for instance the transition from energy level 3 to energy level 2 will appear red on the em spectrum 4- 2 will appear cyan in colour and transition 5- 2 will appear blue 8 use the balmer series therefore allows u to optically record and measure the diffraction scatter a 4 of the transition of n appear in the visible spectrum figure 2 illustrates different type of emission and absorption series include the balmer series it be clear to see that those transition in the lyman series will need considerably more energy to be able to transition to the other n band all the line in the lyman series be in the ultraviolet band and thus be not suitable for our investigation 10 the other series adjacent to the balmer series be the paschen series these transition will have less energy than the balmer transition and thus all the paschen line lie in the infrared band 11 a you move through the series the rate at which the wavelength increase decrease until you reach the convergence limit of the series this be in effect the energy need to ionize the hydrogen atom the figure below illustrates the most important part of the set up two type of discharge lamp be use in this investigation be compose of hydrogen and sodium the sodium lamp be use for the calibration of the spectrometer whereas the hydrogen lamp be use for the actual record the sodium lamp initially emit lilac light and then turn to an orange colour the hydrogen lamp use in this experiment produce a lot of heat which would significantly affect the operation time thus the hydrogen lamp be only use for the record whereas the sodium lamp could operate for long period of time this become one of the key consideration a all measurement would have to be take before the lamp overheat this would require an efficient way of record result after the source we have the slit ideally the slit should be a narrow a possible to make the angle measurement a precise a possible another part of the fix spectrometer be the collimator a collimator essentially produce a beam of parallel ray which be useful for when you want the wave to converge on the same focal point the grate use in this investigation have 300 line per mm the logic behind use a diffraction grate with more slit be the fact that these extra slit would reinforce the diffraction pattern make them more visible especially at the high order 13 the set up of the spectrometer be a lengthy one however this get easy over time the set up begin with the focus of the eyepiece on the crosswire this be do from about 5 meter ideally this should be do from an infinite distance 14 in this case a lamp on the other desk be focus on one consideration be to keep both eye open whilst focus the camera now the telescope have to be align with the axis of the collimator this could be do by very slightly opening the slit with the sodium lamp fully lit behind it now once the collimator be perfectly align with the telescope use the slow-motion drive on the side of the spectrometer stage the collimator be focus until a sharp image appear the cross wire be rotate by π 4 to ensue that the alignment of the stage could be a precise a possible carefully record the angle at which the main stage be rotate and the angle present on the two main scale be an essential part of the experiment a precision be require the main stage be initially move to an angle of 59.5 degree and 2 arc minute two arc minute be the equivalent of .03 of a degree it become essential to be able to quickly convert these reading of arc minute into the more useful degree now the telescope have to be move through exactly 90 degree it be very helpful to get a second opinion on the angle measurement and reach a consensus then the grate table be turn until a reflect image of the slit on the grate come from the collimator be see this should be at 45 degree to the normal of the spectrometer additionally the use of a mirror to double check the reflection from the collimator prove very useful the reading on the scale must be take down in the case of our set up the reading come out a 68 degree and 20 arc minute now the grate stage must be firmly fix to the main fine motor and this whole set up be move through 45 degree so that the grate be at the normal incidence when the grate stage be in place the grate stage can be move by turn 3 different screw which adjust the height of the main stage to ensure that when move through the angle of 6 figure 2 9 figure 3 12 observation all spectral line can be observe this can be checked by simply observe the spectral line through large angle of incidence and adjust appropriately in a more practical sense the stage be control by 3 screw a it be the most stable configuration a mathematically 3 point determine a plane so any more or less than this would be much less stable 15 when the camera and eye piece be move to the zero order the angular scale read 203 degree and 10 arc minute now the sodium lamp could be replace by the hydrogen lamp and data be record a range of 4 th to -4 th order be measure a a large spread of data would give the best possible set of data in addition to this a second opinion be always utilized a this would give a value of uncertainty value for 3 discrete wavelength emission be record and with these a graph of sinθ against order be plot from the gradient of this straight line plot a value for λ can be obtain the error bar on these graph come from the difference in the two measurement take of the same emission line an error of the gradient can also be show on python with this information and the understand of which wavelength be cause by which transmission the value obtain can be substitute into equation 5 with n1=2 to find the rydberg constant error bar be very small with only reading from the -2 nd 1 st and 2 nd order have an associate error this mean that both measurement from two different people be the same for most record result with this transition the uncertainty of the slope be slightly high than expect due to a minor spread in result at the -1 st and 3 rd order the straight line be expect to pa through the origin and the fact that the error do not cover the actual intercept record must mean an unknown source of error the uncertainty in the slope be considerably small than transition 3 to 2 and simply from observation all the point lie very close to the line once again the line almost pas through the origin and lie outside of the calculate error error bar on this graph be large for order -3 -1 and 2. uncertainty for the slope be even high than for the transition from 3 to 2. the most obvious thing about this plot be the fact that only +/-2 order be measure this be because the intensity of these order be too low to be measure use the human eye also notice that the error bar increase in size a the order increase this could be due to the change in intensity make any kind of measurement subjective if more than one person be use to record the angle once again the line of best fit almost pas through the origin this could be down to systematic error for which there be plenty in this experiment with this information the rydberg constant can be calculate for all 3 transition v. analysis and error from the data 2 of the 3 calculate value give a value for the rydberg constant that lay within the associate error those be the one obtain from the red and blue transition the value associate with the cyan transition have such a small calculate error that it do not pa through the actual value for the rydberg constant a the line be so uniform and without blemish the error must be systematic now if a mean of all 3 value be take you find it give a value of 1.11x10 7 if the actual value of the rydberg constant be give to be 1.097x10 7 then the associate percentage error be 1.19 the standard deviation between all 3 value be 1.34x10 5 which give a standard error of +/-77365 this once again lie outside of the range of the actual value if transition 4 to 2 be take away and just the other two be consider we get a mean of 1.097x10 7 of course more than two piece of information be need to be able to establish a constant of some sort however this be still encourage it be clear to see that systematic error come into play when the cyan spectrum band be measure one possibility be that since background light be all around during the procedure it be entirely possible that background spectral line be measure and record instead of the one from the hydrogen emission spectrum lightbulb produce a continuous spectrum a continuous spectrum be one which all wavelength be present and there be no gap 16 alternatively the error could 've come from a misalignment of the spectrometer for all three of these discrete transition wavelength the set up be realign and return to the central maximum at the normal to the grate it be entirely possible that during the reset of the spectrometer the diffraction grate may have move within the slide or the grate stage may have move to some degree the fact that this transition be measure last may suggest why this be the only graph affected by such systematic error general source of error be hugely dependent on the quality of the set up for instance the dimension of the slit when measure the emission line work two way one way be to keep the slit a narrow a possible and get result with optimum precision but fail to measure the high order which lack intensity or keep the slit slightly wider which would reduce the precision however a well spread of result would be obtain in the case of this set up the slit be left a little bit wider so that for at least two of the line 4 order could be measure it be impossible to say what uncertainty this compromise have however it be most likely very small and can be ignore another possible source could be from the measurement of angle whilst calibrate the instrument each time an angle be measure it have an uncertainty of +/-0.0083 degree now throughout the set up the angle be measure 3 time not include the actual measurement if add in quadrature this lead to an error of +/-0.014 degree this may sound small but it be the equivalent of almost a whole arc minute in addition the measurement of an angle have 2 angle uncertainty so in total that give an angle uncertainty of +/-0.019 degree this be a very small uncertainty equivalent to just over 1 arc minute this assumes that every measurement be take to the near arc minute whereas on occasion a second opinion can give a completely different measurement over all of the measurement take it be found that the average uncertainty a a result of disagreement be 0.28 of an arc minute this be a surprisingly low uncertainty for angle measurement if we take this alone other uncertainty be difficult to calculate a they be either assumption or they be too difficult to compute without specialist equipment in conclusion despite the fact that the value obtain lie outside of the predict uncertainty this set up and experiment should be deem a a successful one due to the fact that a good value be obtain and a very slight unaccountable systematic error be so frequent for this kind of set up the error calculate must be below the true error of the experiment the fact that a percentage error of only 1.19 be obtain show the success and the validity of the experiment even though a slightly low percentage difference be expect due to the sophistication of the instrument it can still be say that the rydberg constant be calculate with a reasonable degree of accuracy and this be especially the case for transition 3 to 2 and 5 to 2 a the rydberg constant lie within their error range a. transition,extended,bal,62,0.959983349,0.040016621,,,,,,,,,,,,,,,,,,,,,,,,,,
79,GS_YXT141_Redacted,run 1 -purple `` purple `` fit `` purple `` data fig 6. graph result from first data run purple emission line clearly a strong correlation between the variable the in/out method be not use for these measurement these data give a wavelength of 429.0 ± 0.7 nm and hence n 5. a value for the rydberg constant r∞ be calculate a 1.110 ± 0.002 × 10 7 m −1 the accepted value of r∞ do not lie within the range give by the estimate uncertainty thus the combine uncertainty be calculate a the uncertainty due to the vernier scale and the uncertainty give by the width of the emission line add in quadrature the second run of data collection utilised the new `` in/out `` method of measurement in an attempt to well estimate the uncertainty in the measurement of θ. run 2 -red -preliminary data `` red `` fit `` red `` data fig 7. graph result from first data run red emission line this be the preliminary data record use the newly developed in/out method a before there be clearly a strong correlation between the two variable the uncertainty for m 0 be due to the fact that two central emission line be visible a cyan and a red at the centre they merge but it be difficult to determine whether these emission line should be treat a one or a two slightly separate emission line for this point they be treat a one thus increase the emission line width and therefore the uncertainty in the measurement of θ. these data give a wavelength of 654.7 ± 0.2 nm and hence n 3. a value for the rydberg constant r∞ be calculate a 1.0997 ± 0.0004 × 10 7 m −1 the accepted value of r∞ do not lie within the range give by the estimate uncertainty this new method have successfully reduce the uncertainty in the measurement however the value calculate for r∞ do not agree with the accepted value run 2 -red -definitive data `` red `` fit `` red `` data fig 8. graph result from first data run red emission line this be the definitive data record use the newly developed in/out method here the uncertainty be increase a the slit be widen in an attempt to increase the intensity of the emission line however at large |m| the emission line be much harder to see for m 2 this issue prevent a measurement be take these data give a wavelength of 654.0 ± 0.4 nm and hence n 3. a value for the rydberg constant r∞ be calculate a 1.1009 ± 0.0007 ×10 7 m −1 the accepted value of r∞ do not lie within the range give by the estimate uncertainty during the second run of the experiment an orange emission line be see along with the red and cyan run 2 -cyan -definitive data `` cyan `` fit `` cyan `` data fig 9. graph result from first data run cyan emission line this be the definitive data record use the newly developed in/out method here the uncertainty be increase a the slit be again widen in an attempt to increase the intensity of the emission line again however at large |m| the emission line be much harder to see and for m 2 this issue prevent a measurement be take these data give a wavelength of 484.6 ± 0.1 nm and hence n 4. a value for the rydberg constant r∞ be calculate a 1.1006 ± 0.0002 × 10 7 m −1 the accepted value of r∞ do not lie within the range give by the estimate uncertainty line since hydrogen do not have an orange colour emission line this line be measure and a wavelength of 587.5 ± 0.3 nm be record the data for this line be outline in figure 10. the origin of this orange emission line be unknown perhaps it originate from some out-gassing from the wall of the hydrogen vapour lamp due to the high temperature inside although this do seem very unlikely an experiment study the emission spectrum of nacl solution flame test have be carry out with the equipment before this data run have be carry out although this do not seem to have affected the equipment in any way two final value for the rydberg constant be calculate one for each run of the experiment but take the mean of both the calculate value and their uncertainty for the first run of the experiment a final value of 1.111 ± 0.006 × 10 7 m −1 be calculate and can be see plot in figure 11 a `` average run 1 `` for the second run of the experiment a final value of 1.1004±0.0004 ×10 7 m −1 be calculate and can also be see plot in figure 11 a `` average run 2 `` a can be see in figure 11 the accepted value for r ∞ do not fall within any of the range define by the calculate value and their respective uncertainty however the data collect from each run be clearly quite different run 2 -orange -definitive data `` orange `` fit `` orange `` data fig 10. graph result from first data run orange emission line this be the definitive data record use the newly developed in/out method interestingly an orange emission line be observe in the hydrogen emission spectrum there do not exist an orange emission line hence this be measure in order to record a wavelength such that this emission line could later be look up this emission line be the brightest and clearest of the three observe during the definitive data run these data give a wavelength of 587.5 ± 0.3 nm from a previous experiment in which the emission line of sodium be measure a 587.7 ± 0.4 nm use a sodium vapour lamp and 587.6 ± 0.4 nm use a nacl flame test -both of these measurement use the in/out method this emission line be clearly identify a sodium j. sansonetti give this emission line of sodium a 588.9950954 ± 0.0000015 nm 5 data from the first run be less precise and also less accurate than data from the second run furthermore the uncertainty for the measurement take in the first run be clearly large in magnitude than the uncertainty for the measurement take in the second run the reason for this be unknown however it be hypothesise that the stark difference in each data set 's accuracy be due to the alignment of the spectrometer before the data be collect during the alignment process for the first run of the experiment explain in section iii when the grate be turn by precisely 45 • such that it be meant to be at 90 • to the centre line it be clearly not this perplexed u and the alignment process be attempt again upon repeat the alignment process the grate be still not perfectly align however we attempt to continue with the experiment for the second run the same issue occur again however this time the effect be much less pronounce although the grate do not seem to be at exactly 90 • to the centre line of the collimator the hypothesis be the data from the first run be less accurate more spread out because the spectrometer be more misalign whereas the data from the second run be more accurate less spread out because the spectrometer be less misalign in this experiment the rydberg constant for hydrogen be calculate a 1.1004 ± 0.0004 × 10 7 m −1 use angle measurement take with a grate spectrometer a hydrogen vapour lamp be use a the light source in order to observe fig 11. all of the calculate value for the rydberg constant value from run 1 have a large spread than those from run 2. also the value from run 1 have much wider uncertainty than from run 2 run 2 use the in/out method whereas run 1 do not average mean be take of the calculate value for run 1 run 2 and for all of the value these value be also plot alongside the individual emission line calculation for reference the accepted value for r∞ have be plot 1.09737316 × 10 7 m −1 1 the accepted value for r∞ do not lie within any of the range define by the calculate value uncertainty the emission spectrum of hydrogen use the equipment the experiment be run twice since a novel method for determine the centre of the emission line observe be developed after the first run of the experiment be complete the data from the first run be much less accurate and precise than those of the second run and this be clearly visible in figure 11. hence a the mean of the second data run be much more precise and accurate than that of the first this be select a the final value for the rydberg constant a calculate in this experiment unusually during data collection for the second repeat of the experiment an orange emission line be observe in the emission spectrum of hydrogen there do not exist an orange colour emission line the wavelength of this emission line be measure a 587.5 ± 0.3 nm confirm it a originate from sodium in a previous experiment use the same equipment the wavelength of the emission line from a sodium vapour lamp be record a 587.7 ± 0.4 nm and the wavelength of the emission line from a flame test of a nacl solution be record a 587.6 ± 0.4 nm the origin of this emission line be unknown a possible explanation could be out-gassing from the wall of the hydrogen vapour lamp although this do seem to be an unlikely scenario for this experiment a visual grate spectrometer be use to make the measurement other spectrometer design exist such a a computer-aided grate spectrometer in which the eyepiece be replace with a detector array usually a ccd or cmos sensor the benefit of use a computer-aided spectrometer over a visual grate spectrometer have already be investigate 6 in this investigation it be found that there be no significant improvement or reduction in the uncertainty of the measurement when use a computer-aided spectrometer thus this experiment would not be improve through this suggestion however if the experiment be to be repeat again much more care should be take in align the spectrometer when carry out this experiment the spectrometer do not appear perfectly align before the first data set be record before the second data set be record the spectrometer be align much more carefully however the alignment be still not perfect it be hypothesise that the misalignment of the spectrometer explains the difference in accuracy between the two separate run of the experiment in order to far reduce the error in measure the angle of the maximum in the spectrum a diffraction grate with a high number of lines/mm could have be use such that the angle separate the order of the spectrum would be large thus the uncertainty in determine the small change in the angle on the vernier scale would have be far reduce combine with the `` in/out `` method of measurement developed the uncertainty could be reduce to an even well range more repetition of the experiment could improve the final mean value take for r ∞ a long a the spectrometer be correctly align when carry out the experiment it be important to make detailed note on the alignment procedure so that during data analysis it be possible to notice any issue that may have arisen,superficial,none,84,0.990793765,0,Topic 0 -> emphasis on error management,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,72.33333333,0.970243454,0.026687793,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,YEAR 2 -> HIGH topic 0 - LOW topic 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,StudentID,Content,ArgumentLevel,ReasoningLevel,Interferometry percent,0,1,,,,,,YEAR 2,,,,,,,,,,,,,,,,,,,,
