	StudentID	Content	ArgumentLevel	ReasoningLevel
33	2ndINT_SUY577_Redacted	the interferogram for the white lead be show in at first glance it can immediately be see that the coherence length for the white lead will be small judging from the narrow gaussian shape of figure 4 .1 a the shape of the interferogram be expect to be small because there be many wavelength present in the incident source result in more destructive interference narrow the peak significantly due to the inverse relationship see earlier in 1 it be expect that the spectral width will be large and this be confirm by the sheer number of peak see in look at figure 4 .2 a it clearly have a much wider gaussian distribution shape than that of figure 4 .1 a this be an expect result a the blue lead emits a much small range of frequency compare with that of the white lead the small range of frequency mean that the spectral width for the blue lead be much small than that of the white lead refer to 1 again a small spectral width result in a large coherence length explain the shape of the green filter add a filter to the tungsten source broadens the shape of the gaussian envelope hugely there be now less frequency present in the light source at the detector so there be much less interference because the beam be much closer in wavelength the mean wavelength coherence length and spectral width be displayed in figure 4 .5. ultimately the data in figure 4 .5 suggests that the tungsten source emits the large range of frequency a it have the large spectral width and inversely the small coherence length the mean wavelength for the blue lead and the tungsten source with green filter do in general agree with accepted value of wavelength for light of that colour this suggests that the data be accurate to an extent the value do tend to agree with our expectation a for example we would expect to see a small spectral width for the blue lead a it be only emit blue light which have a wavelength range of approximately 450nm -490nm upon far investigation of the accuracy of the motorise stage it be found that after take 20 random consecutive sample and calculate the distance between them it be indeed accurate to the micron allow u to use this a our systematic error when find the coherence length the interferogram for the white lead be show in at first glance it can immediately be see that the coherence length for the white lead will be small judging from the narrow gaussian shape of figure 4 .1 a the shape of the interferogram be expect to be small because there be many wavelength present in the incident source result in more destructive interference narrow the peak significantly due to the inverse relationship see earlier in 1 it be expect that the spectral width will be large and this be confirm by the sheer number of peak see in look at figure 4 .2 a it clearly have a much wider gaussian distribution shape than that of figure 4 .1 a this be an expect result a the blue lead emits a much small range of frequency compare with that of the white lead the small range of frequency mean that the spectral width for the blue lead be much small than that of the white lead refer to 1 again a small spectral width result in a large coherence length explain the shape of the green filter add a filter to the tungsten source broadens the shape of the gaussian envelope hugely there be now less frequency present in the light source at the detector so there be much less interference because the beam be much closer in wavelength the mean wavelength coherence length and spectral width be displayed in figure 4 .5. ultimately the data in figure 4 .5 suggests that the tungsten source emits the large range of frequency a it have the large spectral width and inversely the small coherence length the mean wavelength for the blue lead and the tungsten source with green filter do in general agree with accepted value of wavelength for light of that colour this suggests that the data be accurate to an extent the value do tend to agree with our expectation a for example we would expect to see a small spectral width for the blue lead a it be only emit blue light which have a wavelength range of approximately 450nm -490nm upon far investigation of the accuracy of the motorise stage it be found that after take 20 random consecutive sample and calculate the distance between them it be indeed accurate to the micron allow u to use this a our systematic error when find the coherence length the main purpose of this experiment be to investigate the characteristic of certain light source and to quantitatively analyse their spectrum use their interferograms this experiment use a michelson interferometer a a spectrometer this involve use the movable mirror close to the null point of the interferometer to obtain suitable interferograms for the different source their mean wavelength coherence length and spectral width could then be determine	superficial	none
34	2ndINT_GQR325_Redacted	we get the interferogram and spectmm oflaser from our first set of data a figme 10 and 11. the inte1ferogram of laser show a periodic sinusoidal function because it contains only one single frequency with bright and dark fringe altematively the wavelength show in graph be around 265nm but accord to equation 3 the wavelength should be double of that which be 530nm the white lead have already be use to take one set of data so to make it more accurate we record the data in a small range from -4.066 to -4 .076mm with low speed 0.0002mm/s figme 12 and 13 be the interferogram and spectrum respectively of this measurement compare the spectmm in figurel4 that we simulated before the experiment the spectrum we plot from the data be quite accurate the spectrum illustrates that the light source use be warm white lead because the intensity of red light be high than blue light there be a peak at blue light because blue light have a relative high energy from the spectrum we deduce that the mean wavelength of white lead be 620nm and the coherence length be 4um the procedure of use blue lead a light source be quite sitnilar to the white lead and we chose the range from -4 .04 to -4. l mm at move speed 0.000l mm/s figure 15 depicts the interferogram of blue light which be a sitnple beating pattern a it contains a ve1y small range of wavelength this experiment be design to investigate the principle of michelson interferometer analyze the property of the interferograms and spectrum of interference with laser white lead blue lead tungsten lamp with green and yellow filter a light source and also find their mean wavelength and spectral width respectively the interferometer be simply split the light emit from the source by beam splitter and use mirror to reflect these two beam to make them interfere when they back to the beam splitter by change the position of the move mirror the interference pattern will change and the interferogram can be obtain the result of the experiment nearly fit our expectation and the simulation before take the data the interferograms and spectrum of each light source we get be also similar to the theoretical shape from the graph we obtain we find the mean wavelength coherence length and hence calculate the spectral width of each light source which be show in table 1 the temperature of tungsten lamp be be calculate a 4997k by use the wiens displacement law this experiment help u to realise the interferograms and the spectrum of each light source and also the use of the michelson interferometer although the experiment be relative success there be still many source of uncertainty to improve the experiment the detector should be totally fix to avoid the effect of some vibration of the desk to make the experiment simple the distance between the beam splitter to the two mirror should be the same but we do not adjust properly for convenience	superficial	the
35	2ndINT_LUU804_Redacted	our result be show in figure 4 6 and 8 a well a table i the value in table i be the one calculate use a sinusoidal fit to the data to estimate the wavelength instead of rely on the fourier transform of the data a the data collect use the fit be closer to the physical reality of the situation a can be see by compare fig 3 which show an idealise measurement of the spectrum of a white-light lead fig 4b the fourier plot of the wavelength spectrum and fig 4c the histogram of fit wavelength value fig 4b do not show the twin-peak behaviour expect and it 's peak be at a much low wavelength than expect whilst fig 4c show the narrow-to-wide behaviour expect and give a mean wavelength of 470nm between the two 'peaks but weight toward the large peak a expect	extended	bal
36	2ndINT_WHP087_Redacted	the interferograms and fourier transforms on interferograms of white lead blue lead and tungsten lamp with yellow and green filter be show below for fourier transforms the wave number have be turn into wavelength the scale interferograms and fourier transforms be displace in the appendix a. the michelson interferometer can be use a a fourier transform interferometer to extract power spectrum on wavelength from interferogram light source be usually compose by one or more single light source for each single light source the power spectrum can be approximate a a gaussian function the wave packet of the interferogram generate by a light source in an interferometer be like gaussian function a well the period of the interferogram be the half of the mean wavelength and the width of both obeys uncertainty principle	deep	the
37	2ndINT_PHU922_Redacted	despite determine an accurate value of 545nm for the wavelength of the green line emission from a mercury discharge the greatly inaccurate value of 5.3µm for the coherence length be testament to the imprecision of the alignment intensity of the source and background noise and the irregularity of the stage movement apparatus use to fix the component relative to each other would result in a more precise alignment alternatively some mean of align component relative to angular scale on the optical breadboard would help alleviate this uncertainty a more intense source would act to reduce background noise in the interferogram provide the necessary step be take to ensure minimal background light escape the source into the experiment something we could ultimately not achieve a well quality stage or some other mean of adjust the path length such a implement the mach-zender design could decrease the observe noise in the interferograms	deep	the
38	2ndINT_CZD812_Redacted	to summarise the main aim of this experiment be to find out some of the property that characterise different light source in addition to construct a michelson and make it into an ft a well a far understand the application of the fourier transform to this topic the last of which i found to be fairly successful a i now have a much well idea of it conceptually most of the value gotten for the characterisation property be seemingly accurate although there be a few unreliable one such a the mean wavelength for the tungsten source without the yellow filter	expert	bal
39	2ndINT_GEI074_Redacted	a michelson interferometer be adapt to be use a a fourier transform spectrometer capable of analyse different light source the interference pattern of a blue lead source white lead source and white tungsten source be record and use fast fourier transforms the original waveform be recover	superficial	none
40	2ndINT_WFX625_Redacted	the four light source we investigate and simulated be a white lead blue lead tungsten white lamp and the tungsten lamp with a green filter after we fit the gaussian to the spectrogram and determine the mean wavelength we can use 1 2 and 3 to determine the spectral width and compare them with our expect value from our simulation the main source of error will be in the setup of the interferometer the michelson interferometer be a very powerful tool but also very sensitive and require a extremely high level of precision when be set up irregularity and slight lack of symmetry in the spectrogram reveals this error furthermore since the intensity of some of the light source we use be very low the signal start to become noisy and interference pattern become harder to obtain finally the fit for the spectrogram should not quite be consider to be gaussian the voigtian function be a convolution of the lorentzian and gaussian function and be more appropriate a it combine the idea of the thermal doppler broadening characterize by the gaussian function with the spectral line characterize by the lorentzian function 4 although the peak be the same the voigtian function account for the inaccuracy of the gaussian in the wing of the function a show in fig we have be able to display a parallel between the theoretical simulation of light source and their respective spectrogram use a michelson interferometer use fourier transforms we have show that white light source whilst appear similar can be in fact construct from completely different wavelength and have drawn far parallel between the width of our gaussian simulation and what we 'd expect from the fourier transforms use the full width half max of a fit gaussian to our spectrogram we be able to establish a relationship between the coherence length of a light source and it spectral width there be still many improvement to be make both to the experimental procedure and the approach in analysis to far improve the match between simulation and experimental reality	deep	none
41	2ndINT_FYO506_Redacted	the data take have be present in the figure to follow noteworthy point fig 3 show that the spectrum of the white lead use here be form of one narrow peak about 453 nm and a broader peak around 566 nm this be characteristic of a phosphor-based white lead with the narrow peak correspond to the light emit by the lead package itself and the broader peak correspond to the output of the phosphor	superficial	the
42	2ndINT_BPP712_Redacted	a michelson interferometer be use to inspect the nature of two thin-film filter at first the setup be test for it quality and no problem be detect then the filter be inspect with a tungsten lamp a the light source both be show qualitative characteristic of a fabry-perot cavity a their interferograms be show clear destructive interference pattern however no meaningful calculation could be make due to large uncertainty an improvement of the setup should then allow for a more quantitative understand of the phenomenon for instance a motor with more uniform step or a non-uniform fourier transform would increase the data quality also the detector could take reading with a maximum frequency of 50 hz and thus limited the measurement density vastly additionally it relative spectral sensitivity be strong in the infrared spectrum a detector more sensitive to the visible spectrum would give clearer result fig 10 spectrum of a similar white lead a provide by the manufacturer 6 appendix c fig 11 relative spectral sensitivity a provide by the manufacturer for the detector sfh 2200 7	prediction	the
43	2ndINT_LXZ649_Redacted	interferograms be take use a michelson interferometer use various source include an lead white light a blue lead a tungsten filament lamp and a mercury lamp fourier analysis be apply on the interferograms to yield the spectral characteristic of each source and these be compare and explain with the physic of each source t he goal of this experiment be to observe the spectral characteristic of various source and compare them use the physic involve in each source fourier transform spectroscopy be a less direct method of spectroscopy than for example use a monochromator or grate however can have a high signal to noise ratio than these simpler technique provide the main source of noise be not shot-noise this be know a felgett 's advantage 2 the first component of our fourier transform spectroscopy be the michelson interferometer be first use in 1887 for the famous michelson-morley experiment 1 which fail to detect luminiferous aether wind the second component be the fourier transform which be use to transition from path length space into wavelength space t he michelson inferometer consists of a ray from a light source travel to a beam splitter where it be sent to two different mirror at distance d 1 and d 2 from the beam splitter respectively the light reflect of each mirror and recombines before be receive by the photodetector a diagram be show in figure 1. crucially we can vary d 1 use a stepper motor by take the difference in length t |d 1 − d 2 we can determine the path difference between the two beam of light when they recombine a p t 2 this path difference cause the light to be at a different phase at the photodetector and so an interference pattern be generate different wavelength of light will interfere differently until the null point be reach where p t 0 and there be maximum constructive interference by vary p and take the output from the photodiode at each point we be able to produce an interferogram s ince a path difference be create between the two beam in an interferometer and light have a finite speed the path difference will translate into an effective temporal difference between the two beam this allows u to use a fourier transform to move between the time domain and the frequency domain for a specific wavenumber k 0 the intensity at the photodetector be give by where i k be the intensity of the source at the wavenumber k. apply the superposition principle the intensity detetected at the photodiode for all wavelength be give by where i k be the intensity distribution for the light source this be simply a cosine fourier transform therefore to retreive the intensity distribution we simply need to compute the inverse cosine fourier transform in practice we can take the real part of an inverse fourier transform a the signal be real t here be many different mechanism for light emission for a normal lead i.e the blue lead in our experiment electron travel over a band gap in a pn junction the potential difference on each side of the junction be different and this cause them to emit a photon of a specific wavelength to conserve energy in the white `` lead '' an lead be incident upon a fluorescent material this cause the photon emit by the lead to be absorbed by the material and re-emitted a a wide spectrum of different wavelength cause the light to appear white this be possible a the absorbed energy be first transfer away by vibration in the material before later be radiate away a a photon in a white tungsten lamp a filament be heat up and begin to emit many diffrent wavelength of light a a black body this mechanism consists of electron in the tungsten become excite to many different energy level and then transition down to many other level cause a wide array of different wavelength to be emit this spectrum of emission be give by planck 's law 6 where h be planck 's constant c be the speed of light k b be boltzmann 's constant and t be the temperature of the body the emission from a mercury gas discharge lamp be again cause by electron fall down energy level in a mercury atom a the mercury be a gas the atom be in thermal motion and so have momentum when a photon be release it energy may vary depend on the momentum of the atom this be know a doppler broadening and the derivation yield a gaussian emission profile 7 a. alignment f irst the component of the interferometer be attach to the optical table a show in figure 1. the next step be to align each component start at the beam splitter the light from the beam splitter be first make to be incident to the motorise mirror m2 centrally and perpendicularly to the surface of the mirror next the current distace between the beam splitter and m2 be measure when the motor be set to it middle location this distance be use to place m1 a very similar distance away in order to minimise time spent search for the null point and maximise the potential range the interferogram may be take over this mirror be also make to have light incident to it centrally and perpendicularly it be useful to check the beam splitter for the reflection to confirm this finally the photodetector be align such that the recombine beam be incident to it 's detector alignment be checked by make sure that the reflection from both mirror overlap each other completely the null point be the point at p 0 and may be found through a variety of different method the first be to simply move m2 through it 's full range and take a interferogram of white light to see when the intensity peak the second be to use a green laser and count the number of fringe observe at the photodetector this can be do by place a white surface in front of the photodetector the third method be to slowly move the mirror m2 at roughly 1µms −1 and observe whether the fringe appear to move `` out '' or `` in '' the fringe will start move in the other direction once the null point have be pass method 2 and 3 with a green laser be combine to perform a binary search until the region contain the null point be small enough to switch to white light and scan over the region the null point be found from the point on the interferogram with maximum interference after the null point be found collect data be quite trivial the source and filter may be varied and different interferograms take about the null point the mirror be make to start and finish at approximately the same distance to the null point it be important to note that the distance range of the interferogram be proportional to the resolution of the fourier transform and the resolution of the interferogram be proportional to the range of the fourier transform therefore in order to get good resolution large range be take and we also make sure to move the mirror slow enough to detect sufficiently small wavelength t he interferograms of the various source be show in the follow figure the position variable be position of the mirror and not from the null point although the null point be extremely close to the mirror 's 0 position these graph be sometimes hard to read a they contain many data point which blur together it can be see from these that the wider source of light have narrower coherence length the spectrum found by take the fourier transform of the interferograms be show in the follow figure the error on the fit be generate use an estimate covariance matrix not all spectrum have theoretical background for use a gaussian fit however it be convenient since it be simple and quantifies an approximation for the full-width-half-maximum the amplitude value on the graph be simply a 24 bit number output from the photodetector and have no unit the gaussian for the blue lead give a mean of 484.84 ± and standard deviation 13 ± 1 nm the white spectrum appear to contain two gaussians however we be unable to fit a second the mean wavelength here be 560 ± 1 nm and the standard deviation 76 ± 13 nm the standard deviation for this spectrum be much high than for the blue lead a expect the tungsten spectrum should theoretically be a black body spectrum and so fit use planck 's law however potentially due to the sensitivity of the photodiode to different wavelength the output appear very similar to a gaussian and so a gaussian be use this give a mean wavelength of 805.9±0.2 nm and standard deviation 119±7 nm notably the mean wavelength lie outside the visible range however the standard deviation be so great that the lamp appear white the fit for the green filter tungsten spectrum theoretically would be a convolution of the sensitivity of the photodiode with planck 's law however a gaussian again seem to be a good enough approximation the mean wavelength be 531.09±0.04 nm and the standard deviation 18±4 nm the green filter be able to filter all other wavelength exceptionally well and it be no surprise that this mean wavelength lie in the green part of the spectrum fig 12. a spectrum of a tungsten lamp with a yellow filter the spectrum be again narrower but can be see to be shift to the right slightly again use a gaussian for the yellow filter tungsten spectrum we find a mean of 569.8 ± 0.4 nm lie in the yellow part of visible light the standard deviation be found to be 24 ± 4 nm this mercury spectrum show the two region we be interested in the green peak and the yellow doublet we use filter to focus on the two area separately a gaussian fit to the green filter mercury show a mean wavelength of 547.4 ± 0.2 nm and a standard deviation of 30±4 nm this agrees quite close with the accepted value of the emission at 546.1nm 8 the 0.24 discrepancy between our value and the accepted value be potentially due to the variable sensitivity of the photodiode and with far analysis this could be account for we be unable to fit to the doublet spectrum however just reading from the graph it be possible to see that the mean wavelength be about 573nm and 620nm this difficulty in fitting may have be cause by take an interferogram over too long a range and so increase the number of noise data point we be able to use a hilbert transform to plot and fit to the envelope of the blue lead and mercury lamp interferograms the standard deviation of these gaussians agree with the spectrum assume that they be the fourier transforms of the spectrum gaussians a expect v. conclusion t he goal of this experiment be to record interferograms characterise spectrum from various source this be do quite effectively with the measure value for the mercury green line found to be 546.4 ± 0.2 nm which agrees with the nist accepted value well than 0.24 to improve this experiment interferograms could be take to reduce the amount of data in some of the fourier transforms and the effect of the photodiode sensitivity curve account for	superficial	bal
44	2ndINT_PAO564_Redacted	after obtain the interferograms we use fourier transforms to show the spread of wavelength of the light source a michelson interferometer be a valuable tool that can help u analyse different light source and enable u to observe how their spectrum change base on the method they use to produce photon led emit small photon in a narrow wavelength band and be not suitably described by a gaussian curve black body emitter such a tungsten emit over large wavelength band and they be more suitable to be described by a gaussian	superficial	none
45	2ndINT_MOX979_Redacted	in conclusion the michelson interefrometer be able to charactarise different light source with good accuracy it be able to identify lorentzian gaussian and black-body spectraincluding when these distribution be superimpose it could also determine the mean wavelength and spread correctly within the visible spectrum	superficial	the
46	2ndINT_GQV977_Redacted	the interferometer succeed in find relatively accurate interferograms of the different source which could then be characterize by use of a fourier transform to provide a wavelength spectrum these spectrum provide an insight into the type of wavelength one would expect to find from different source and with different filter a well a the range cover by such emission spectrum	superficial	bal
47	2ndINT_TAP080_Redacted	a. white lead a can be see the wavelength extend over the visible range from around 470 nm to 660 nm λ be found to be 510 ± 10 nm from the gaussian fit ∆ν be calculate to be 16.0 ± 0.6 thz and ∆λ be determine to be 13.8 ± 0.7 nm this value be very close to the error on λ and we expect them to approximately agree e gap be calculate to be 2.43 ± 0.05 ev from the interferogram the presence of a substantial amount of noise and secondary peak can be note this may have widen l and decrease the value of ∆λ a we expect a great value a can be see from the width of the fourier transform in this investigation we construct a michelson interferometer to be use a a spectrometer to investigate the characteristic of light source the spectrum of white and blue led and a tungsten optical fibre be obtain by record interferograms for each source around the null point the spectral width a frequency and wavelength be calculate ∆λ for the white lead be obtain to be 13.8 ± 0.7 nm and differ by 32 from the error on λ with an e gap 2.43±0.05 ev ∆λ for the blue lead be obtain to be 9.51 ± 0.23 nm and differ by 17 from the error on λ with an e gap 2.56±0.04 ev the spectrum of the white light allow u to confirm it internal structure and function -a blue lead with a yellow phosphur coat a a consequence the band gap of the white lead may be the same a that of a blue lead this will need to be explore in great detail in a future experiment	deep	exp
48	2ndINT_FIJ609_Redacted	once the null point be found interferograms could be take for a range around the null point with different light source for these data set to produce accurate interferograms the moveable mirror need to move very slowly a preliminary interferogram be take for each light source such that an approximate range of the peak could be record another final set could then be take give very precise interferograms the large the spectral width of a light source the shorter the width of it peak in an interferogram this result from this experiment agree with this statement for example the spectral width of the blue lead be 4.0× 10 −8 ± 0.5 × 10 −8 m and the white lead be and the peak width of the interferogram of the white lead be much shorter than that of the blue lead a well a this it be conclude that although the two white light source be white they be in-fact very different	superficial	bal
49	2ndINT_JSR480_Redacted	a spike in signal intensity be observe in the longer range scan of the unfiltered tungsten lamp figure 6 repeat the fig 6 a scan over a large proportion of the −12.5 +12.5mm range with a clear spike in instensity between −2 and −1mm this scan be execute at 0.1mms −1 scan at a slow speed over a small region allow the spike to be analyse in great detail a gaussian be then fit to the data this fit coefficient of the gaussian give σ 0.49µm use equation 3 the fwhm be calculate a 1.16µm the process be then repeat about the same null point with the green filter and then yellow filter attach with the green filter attach the fit gaussian give σ 7.52µm with a correspond fwhm of 17.71µm the yellow filter result be of the same order with σ 6.81µm and a fwhm of 16.03µm the data be pass through the fft algorithm to give wavelength spectrum the significantly broader path difference plot for the filter light in comparison to the unfiltered lamp light correspond to much more localise wavelength distribution the mean wavelength λ of each spectrum be list in table i alongside the generally accepted range for that colour λ range 11 a spike in signal intensity be observe in the longer range scan of the unfiltered tungsten lamp figure 6 repeat the fig 6 a scan over a large proportion of the −12.5 +12.5mm range with a clear spike in instensity between −2 and −1mm this scan be execute at 0.1mms −1 scan at a slow speed over a small region allow the spike to be analyse in great detail a gaussian be then fit to the data this fit coefficient of the gaussian give σ 0.49µm use equation 3 the fwhm be calculate a 1.16µm the process be then repeat about the same null point with the green filter and then yellow filter attach with the green filter attach the fit gaussian give σ 7.52µm with a correspond fwhm of 17.71µm the yellow filter result be of the same order with σ 6.81µm and a fwhm of 16.03µm the data be pass through the fft algorithm to give wavelength spectrum the significantly broader path difference plot for the filter light in comparison to the unfiltered lamp light correspond to much more localise wavelength distribution the mean wavelength λ of each spectrum be list in table i alongside the generally accepted range for that colour λ range 11 the aim of the experiment be to analyse the nature of two optical filter when use with a tungsten lamp use a fourier transform spectrometer interferograms of the detect signal intensity against position of the translate mirror be then plot and fit to gaussian curve from which the coherence length and subsequently spectral width of the source be determine these value be found to be unrepresentative of the measure spectrum these interferograms be then transform to frequency spectrum use a fft algorithm from which the wavelength of the source be found along with new value for spectral width for wavelength the unfiltered light be found to have λ 752nm λ 277nm the filter be found to limit this to λ green 533nm λ green 23nm and λ yellow 566nm λ yellow 27nm in order to improve the analysis of the filter the experiment could be repeat with fix gain so the filter effect on intensity could be determine the absorptive or dichroic nature of the filter could also be investigate a more thorough method of handle error should also be employ	prediction	none
50	2ndINT_FHJ539_Redacted	the experimental and theoretical value of the average wavelength coherence length and spectral width of the different light source be show in table i the aim of this experiment be to investigate the interference pattern emit by different light source use a fourier transform spectrometer base on a michelson interferometer the light source investigate be a light emit diode lead a tungsten filament lamp and a gas-discharge lamp this be do by determine the average wavelength coherence length spectral width and atomic spectrum of the different light source the experimental value of the wavelength obtain for the blue lead white lead and white tungsten source be 485 ± 13 nm 560 ± 76 nm and 810 ± 120 nm respectively accurate to 3 significant figure five spectral line of mercury be observe and correspond to the wavelength 435 ± 23 nm 549 ± 31 nm 1010 ± 50 nm 571 ± 25 nm and 600 ± 26 the experiment be accurate in determine the different wavelength present in the light source a the value obtain in the experiment lie within one standard deviation of the theoretical value however the value obtain be not very precise with uncertainty a high a 14.8 this could have be due to the high background noise due to external vibration and light more precise method should be use to obtain well result by incorporate interferometer lock 2 and use a more precise detector such a a charge-coupled device or a fieldprogrammable gate array 15	prediction	bal
51	2ndINT_IHJ555_Redacted	there be many source of error present in this experiment for example since the equipment be extremely sensitive a knock on the table or people walk around result in inaccuracy of the data take since we use our judgement when we read the data from the graph there be an error associate with each reading in addition we could not completely isolate the light source whilst perform the experiment which mean that light from other source be affect the measurement there be many source of error present in this experiment for example since the equipment be extremely sensitive a knock on the table or people walk around result in inaccuracy of the data take since we use our judgement when we read the data from the graph there be an error associate with each reading in addition we could not completely isolate the light source whilst perform the experiment which mean that light from other source be affect the measurement the interferograms of a blue lead a white lead light and a tungsten light be obtain in this experiment fft be perform on these interferograms to reconstruct the light source from the resultant figure we obtain the mean wavelength coherence length and the spectral width of the source	deep	the
52	2ndINT_YMJ516_Redacted	it be expect that the step size between data point should be 1 -2 nm to verify this we form a histogram of the distance between adjacent data point the result of this be described by figure 2 we found that there be distribution of step size centre about -1 nm this value be non-zero because the mobile mirror have a speed and be negative because the mirror be move from right to left in this scan this experiment use a michelson interferometer and fourier analysis technique to characterise a blue lead and a white lead an attempt be make to characterise a tungsten lamp but it be conclude that a reliable estimate of it property could not be make with our experimental apparatus	superficial	the
53	2ndINT_CCY232_Redacted	the main aim of the project be to build a michelson interferometer and to use it to explore the interference and spectral distribution of light interferograms of a white and blue lead be take and analysis be complete to find it 's comprise wavelength a expect the blue lead have a mean wavelength of 480±20 ×10 -9 m and have a sharp narrow spectral line with a short spectral width this contrast with the much broader spectral line for the white lead which be comprise of wavelength in the blue and orange region of the visible spectrum at 470±20 ×10 -9 m and 610±20 ×10 -9 m respectively furthermore this suggest the white lead to be of the phosphor typea method of create white light use a blue lead with a phosphor coat	superficial	the
54	2ndINT_JWI426_Redacted	the green laser interferogram show a clear sinusoidal shape show in figure 3 the fft before and after a noise filter 1 of this signal show in figure 3 suggests the source be not exactly monochromatic with multiple different peak within the green range alternatively we can split the interferogram up into section over which we assume there be only a single wavelength active figure 5 show how the fit wavelength for each section varies with the stage position the fit wavelength varies in a roughly periodic fashion suggest the spread in wavelength be in part due to some form of misalignment by employ the michelson interferometer a a fourier transform spectrometer we have be able to determine the approximate coherence length of several source when align correctly such a setup can produce exquisitely accurate measurement a feat which be found to be surprisingly challenge over the course of the experiment if the experiment be to be repeat great emphasis should be place achieve correct alignment particularly for the mercury lamp with the green filter this would not only allow u to quantify stage movement variation bus also enable u to investigate the how zeeman splitting affect the coherence length of mercury lamp	expert	the
55	2ndINT_PLS878_Redacted	for the tungsten lamp a mean wavelength of 856±59 nm and a spectral width of 279 nm be obtain whilst for the blue lead a wavelength of 464±10 nm and a spectral width of 23 nm be found and for the white lead we deduce a wavelength of 595±50 nm and a spectral width of 140 nm for it wide peak likewise the green and yellow filter tungsten lamp produce mean wavelength of 544±13 nm and 583±18 nm and spectral width of 30 nm and 28 nm respectively the mean wavelength for the blue lead and the green filter tungsten fit comfortably within the expect wavelength range of these respective colour be 450-495 nm 5 for blue and 495-570 nm for green whilst the mean wavelength for the yellow filter tungsten be within the accepted range although it error range do exceed the limit of 570-590 nm however due to the approximate nature of the wavelength limit and the fact the error range only oversteps the yellow range by a few mm this do not raise any concern the unfiltered tungsten mean wavelength suggests the tungsten lamp mostly emits in the short wavelength infrared spectrum a can be expect from the fact it generates light by intensely heating a filament wire in addition the large spectral width highlight the fact the white tungsten light be comprise of a large number of vary wavelength due to it continuous emission a a black body this be most evident when compare to the comparatively small spectral width of blue lead and green and yellow filter tungsten which reflect the single frequency nature of the light fig 5 a graph show the wavelength spectrum for a white lead 1 both peak be fit with a gaussian fig 6 a graph show the wavelength spectrum for a blue lead 1 here a lorentzian fit would be more suitable than a gaussian fig 7 a graph show the wavelength spectrum for yellow filter tungsten lamp fit with a gaussian 1 an unexpected dip can be see the aim of the experiment be to deduce property of lead and tungsten lamp source use interferometry this be do by feed light from these source into an interferometer and then fast fourier transform the result interferogram to obtain wavelength spectrum for the light this allow u to calculate the mean wavelength and spectral width which fit the expect value base on the light colour and method of generation we also perform wiens displacement law on the tungsten lamp to test it black body behavior we obtain a temperature of 3389±234 k which differs from the state value of 2796 k. this discrepancy be likely due to the inability of the detector to detect infrared light the sensitivity of the detector also generate a lot of noise to reduce the error introduce by this i would repeat the experiment in an isolated room and use a detector which can detect infrared light fig 8 a graph show the wavelength spectrum for a green filter tungsten lamp fit with a gaussian 1 here an unexpected dip can be see	extended	the
56	2ndINT_QFQ712_Redacted	the null point of the interferometer be at -0.860mm with 0.005 uncertainty a show in fig 8 the white light source give a very sharp line at the null point so the uncertainty be very small the spectrum of a white lead a blue lead a white light tungsten and a white light tungsten with a green filter be analyze by fitting a gaussian function to each spectrum the value of fwhm of the gaussian be measure and σ the coherence length l and the spectral width ∆v be calculate use equation 3 4 and 5 these value be only an approximation for u to take data since the formula assumes a gaussian while the actual shape of each source be not the two main source of uncertainty be the alignment of the interferometer and the non-linear movement of the stage the alignment ensures the transmit and reflect beam to be near 100 overlap the non-linear movement would be measure a a displacement which interrupt the amplitude of the signal a well a shift the interferogram in this experiment we construct a michelson interferometer to take measurement of a variety of light source such a white lead blue lead tungsten white light and tungsten light with a green filter the null point of the interferometer be found to be at -0.860 mm with 0.005 uncertainty the interferogram of light source be reconstruct to spectrum by perform fast fourier transforms on a computer we characterize the light source and filter by measure the spectral width and coherence length and analyze the spectrum the spectrum of the white lead indicates the nature of white light be a combination of red blue and green light the tungsten light source be approximately a black body at temperature= 3620 ± 50 k. the green filter be show to broaden the coherence length by 37.5 and to transmit light in a want wavelength range we also found the filter be not behaving like an ideal gaussian a described but have three peak on the top due to manufacture property	extended	the
57	2ndINT_BMS328_Redacted	the information that be gain from the interferograms obtain through the use of a michelson interferometer prove for the most part to be very useful which render this experiment a success the interferograms for the lead 's measure prove to be successful and generate correct value tungsten prove to also be successful produce encourage fft 's the error encounter be most likely down to the mechanical shortcoming of the motor and it lack of consistency especially at the begin and end of the motor cycle	deep	exp
