,StudentID,Content,ArgumentLevel,ReasoningLevel
10,2ndINT_XUQ367_Redacted,a white lead be make from a blue lead with a yellow phosphor therefore 2 gaussian distribution should be observe from the fourier transform the interferogram of the white lead be asymmetrical due to misalignment of the interferometer this can affect the result but not to a substantial degree of accuracy the spectrum show two spectral line that be in a gaussian distribution the peak wavelength of the blue spectral line be 445.3 ± 0.2nm with a standard deviation of 10.4 ± 0.2nm and the peak wavelength of the yellow phosphor spectral line be 562.8 ± 0.2nm with a standard deviation of 55.5 ± 1nm the latter spectral line be just above the boundary of the yellow-green spectrum so can therefore be except a a non anomalous result the value be obtain by use computer optimisation that also return value for the uncertainty in peak wavelength the mean wavelength of the whole lead be calculate by use amplitude a a weight factor in the mean which be calculate to be 506.8±0.5nm the standard deviation be use to calculate the spectral width meaning that δλ= 24.5 ± 0.9 for the blue part of the spectrum and δλ= 103.7 ± 1nm for the yellow part of the spectrum this give a combine δλof 128.2±2nm from 4 we calculate δνto be 121.0±1thz then use 3 the coherence length be calculate to be 2.48 ± 0.01 μm next we analyse the blue lead the interferogram and fourier transform be show in figure 4 and 5 respectively the blue lead have a gaussian peak at 470.1±0.1nm with a standard deviation of 20.3 ± 0.1nm this meant that the δλfor the blue lead be 20.3 ± 0.1 result in a value for δνto be calculate at 27.5 ± 0.3thz therefore the coherence length be 5.36 ± 0.9μm we analyse the tungsten light source with a green filter and a yellow filter the interferogram for the green filter tungsten light be show below the interferogram pattern show in figure 6 be due to the nature of the filter the green filter transmits light in gaussian form with a peak wavelength of 543.5 ± 2nm with a standard deviation of 4.2 ± 0.8nm 4 this mean that the result interferogram be a resultant of a convolution with the filter and the tungsten light source from figure 7 we fit a single gaussian curve and two separate gaussian curve the peak wavelength of the single gaussian curve be found to be 539.9 ± 1.2nm and the mean wavelength of the two gaussian curve be found to be 542.5 ± 1.1nm the two mean wavelength be similar so it be possible that these two peak be due to a small misalignment that cause the interferogram of the white light it could also be cause by distance between sample take be too large this be also cause the single gaussian peak to have a small amplitude a all the point be use in the optimisation however the amplitude do not affect the mean wavelength for the single peak the mean wavelength from the two gaussian peak would leave out the dip in the fourier transform therefore if we assume that the dip be an anomalous result the mean wavelength of 542.5 ± 1nm would be more accurate from use the two gaussian peak a our accepted result the spectral width be found to be 55.9 ± 0.2thz use 5 we obtain a value of 5.36 ± 0.12μm the result for the tungsten light with the yellow filter be show below the interferogram for the tungsten light source with the yellow filter have a similar shape to the tungsten light source with the green filter for the same reason again a single gaussian fit do not seem appropriate but from analysis of the other two curve the mean wavelength be calculate to be 577.4 ± 1nm the spectral width be calculate to be 65.5 ± 0.2thz which obtains a coherence length of 4.58 ± 0.18μm the error give for the tungsten light source for the wavelength be give by the fit for the curve however these error may not be the true value of the error a the two peak fit for the tungsten light source be not a accurate a the other fit for the white lead and blue lead the final light source that be observe and scan around the null point be the mercury discharge lamp the interferogram do not have a distinct gaussian peak this be due to the fact that mercury lamp have many spectral line two different curve be fit to the spectrum of the mercury lamp to investigate the appearance of a doublet in 500-600nm part of the mercury lamp spectrum the initial parameter of the optimisation be change in order to identify any doublet however the mercury spectral line be not distinct which make it difficult to identify the doublet from the curve fit with two peak the mean wavelength be calculate to be 512.2 ± 0.8nm with a δλof 54.4 ± 0.7nm therefore the spectral width be calculate to be 5.99 ± 0.7thz with a coherence length of 5.01 ± 0.5μm.it be know that mercury emits light in the uv spectrum despite this no light be detect in the uv range this be because the photometer detects light within a certain range of wavelength this be discuss far in the appendix concern the derivation of the fourier transform,extended,the
11,2ndINT_LSK572_Redacted,the michelson interferometer be use a spectroscope to examine different type of light source around the null point a white lead blue lead white tungsten source with green and yellow filter and a green laser be use within the interferometer to obtain interferograms from the interferograms the spectral width be calculate and compare with the theoretical relationship that a great spectral width corresponds to a longer coherence length the michelson interferometer be an experimental device which utilises interference to measure wavelength and fringe separation with great precision on the order of several nanometre it be first use in the michelson-morley experiment to attempt to measure the relative motion of earth to the ethera hypothesise medium for electromagnetic wave 1 this laid the foundation which eventually lead to the first detection of gravitational wave in 2015 by ligo 2 the setup of the michelson interferometer be relatively simple give the level of precision the interferometer consists of two mirror a beam splitter with an attach dielectric plate a source of monochromatic wave and a detector the mirror m2 be fix while mirror m1 be mount on a moveable stage which can be move towards or far away from the beam splitter the beam splitter be compose of a glass plate with a silver surface the silver surface cause the incident ray from the source to be split into two beam one beam pass through towards m2 while the other be reflect towards m1 the two beam be reflect by their respective mirror and recombine once again at the beam splitter before be measure by the detector the dielectric plate cause a phase shift of the beam go towards b by λ/2 the two beam will recombine accord to the principle of superposition since both beam originate from the same monochromatic and coherent source interference will occur when the beam be in phase and the peak of one beam coincides with the peak of the other constructive interference will occur when in antiphase the peak of one beam will be counteract by the trough of the other cause destructive interference the phase difference between the two beam which be reflect off the mirror m1 and m2 will depend on the distance between m1 and the beam splitter m2 be the position of m1 which would be equidistant from the beam splitter a m2 this be refer to a the null point which be when t 0 where t be the distance between m1 and m2 when t be equal to zero or an integer multiple of λ constructive interference would be expect at the detector while if t be equal to an odd integer multiple of λ/2 destructive interference would be expect to be see however due to the dielectric plate on the beam splitter the opposite be see so that destructive interference occurs when there be no path difference constructive interference corresponds to a bright fringe while destructive interference corresponds to a dark fringe the light source be use throughout this experiment can be consider a extend source due to the width of the incident ray laser source be use in conjunction with a lens which widens the ray this make the alignment of the interferometer easy a the fringe be more visible the pattern of the fringe depends on the tilt of mirror m2 a extend source be be use interference depends on the angle of the incident ray which strike the mirror some specific angle will lead to path difference which be an integer multiple of λ between consecutive ray if m1 and m2 be perpendicular circular haidinger fringe be visible which be the one present in this experiment if m2 be tilt straight fizeau fringe be present instead michelson interferometer the interferometer can be use a a spectrometer by take measurement around the null point for a single monochromatic wave from the source the detector would measure a series of bright and dark fringe if the light source be compose of two or more distinct wavelength then the record output would not be a simple series of fringe for example beating be present in the interferogram when there be two distinct wavelength the two distinct wavelength also correspond to two distinct frequency depend on the frequency the interferogram for each single frequency will be slightly different both will display a maximum at the null point and a series of oscillation between maximum and minimum which be symmetrical around the null point however the distance between subsequent maximum will be different depend on the wavelength or frequency a high frequency lead to a shorter distance between the maximum since there be two distinct frequency the distance between the maximum of one of the frequency and the maximum of the other be change a measurement be take far from the null point however the two maximum will coincide at several point include the null point when this happens the interferogram of both combine will display an intensity that be at a maximum point in between these maximum will show a decrease to a minimum before increase in intensity until the next maximum the distance between the maximum on the interferogram be determine by the difference in frequency of the two wave a small difference in frequency lead to a great distance a the maximum of the separate wave will coincide less often the incoming source of the michelson interferometer can be represent with an electromagnetic spectrum graph the distinct wavelength mention before would be model by a dirac distribution 3 these be also call spectral line a the width of the spectrum be very narrow most source do not have a single spectral line a they have a range of frequency which be present this can be represent by a gaussian distribution which be centre around the frequency which be most prevalent in the source 4 the spectral width of such a source refers to the range of frequency that make up the incident light on the beam splitter the interferogram which be output by the michelson interferometer can be analyse by use fourier transforms this process return the electromagnetic spectrum which show the range of frequency which the source contains however the interferograms be skewed which lead to fourier transforms not be a effective in these case there be formula which can be use to calculate the spectral width of the source where ∆𝜈 be the spectral width in hz l be the coherence length in m and c be the speed light in a vacuum coherence length can be found on the interferogram and be the distance over which the interferometer be effective at scan this can then be convert into a range of wavelength use the follow formula where λ be the mean wavelength in m and ∆𝜆 be the range of wavelength present in the source due to the interferograms be slant the fourier transforms be not a effective at return the mean frequency and spectral width therefore the two above equation can be use to find these two value there be an inverse relationship between the spectral width and the coherence length the narrower the spectral width the broader the coherence length of the interferogram the mean frequency be calculate by use the frequency of the oscillation in the interferogram the simulation follow the theory that a wider spectral width lead to a narrower interferogram the simulation be run use a red laser source although a green one be use when take data the same scale be use for the distance from the null point on the x ax on both fig 4 and fig 5. a simulation of a white light source be also useful so that the predict pattern around the null point be know this give a basis of comparison when attempt to find the null point use a white lead source the interferometer be align use a green laser source and lens which increase the diameter of the light incident on the beam splitter m2 be adjust by use precise screw which tilt the mirror the mirror m2 be tilt until fringe be visible at the output the stage be move by use the linux console there be three parameter which be input into the software for the move stage end point speed of stage and number of measurement the detector have a sample rate of 50 hz which be equivalent to 50 measurement occur every second the beam splitter be securely bolt down so that it move minimally when attach or remove different source however the equipment be extremely sensitive and precise and so the null point constantly shift when change source the interferometer also require realignment at the start of every lab session this alignment take upwards of 40 minute the first time it be attempt a we get more familiar with the equipment this be manage in 10 minute or less the first interferogram be a green laser source it be take to get familiar with use the linux console to record measurement however the suppose monochromatic source show beating which suggests a second less intense wavelength be also present in the source this can be compare to the interferogram show in fig 3 which be for two distinct frequency be present a this be not the desire result a new green laser be use which be monochromatic the number of sample take lead to an interferogram which be difficult to analyse there be an increase in amplitude the far to the right the stage move this suggests that the null point be present at a distance that be far to the right the null point of a monochromatic source would be when the interferogram be at a maximum however the entire gaussian distribution for the interferogram be much wider on the order of several millimetre there be a payoff between the time it take to record the data and the resolution if the resolution be high which corresponds with the stage move at a slow rate it take longer to record since there be limited lab time quick calculation be make to reach a compromise between the two factor a white lead source be now use to try and find the null point the pattern show in fig 5 be the one which corresponds to the null point for a white light source first a rough and low resolution interferogram be take around where the null point be estimate to be locate the range of the measurement would be a few millimetre and the null point would be show a a vertical line in the data then a second high resolution interferogram be take around this point to obtain one that be similar to the simulation show in fig 5. the record interferogram for the white lead be asymmetric while the simulation displayed an interferogram that be symmetrical about the null point this may be due to imperfection of the mirror or the beam splitter this asymmetry be also found when the interferogram be record again which suggests an error within the setup be the cause with the null point have be found we can use the interferometer a a spectroscope for other light source the light source which be be investigate be a white lead blue lead and a white light tungsten source with a green and yellow filter the interferogram for the white light tungsten source with the green filter be not include a the result obtain be dominate by noise the green filter lead to the light reach the detector to be too dim even with the gain of the detector turn up to the maximum the background light and electrical fluctuation of the source cause the data to be inadequate the coherence length obtain from the interferograms can then be use in equation 1 to find the spectral width of the different source the coherence length be give below white lead − 5.6 × 10 −6 m white tungsten − 9.8 × 10 −6 m blue lead − 1.5 × 10 −5 m white tungsten with yellow filter − 3.4 × 10 −5 m. after use these coherence length in equation 1 the spectral width be calculate a such white lead − 8.5 × 10 12 hz white tungsten − 4.9 × 10 12 hz blue lead − 3.2 × 10 12 m white tungsten with yellow filter − 1.4 × 10 12 m. the white light source have a great spectral width than the single colour this be expect since white light be compose of several different frequency within the visible spectrum look up literature value for blue and yellow light show that the spectral width that have be calculate be not great than the range for those colour blue light have a frequency interval of approximately 610 -670 thz and yellow light have a frequency interval of approximately 510 -540 thz 5 the value for the spectral width of both colour that have be experimentally obtain be small than the frequency interval there be a lack of error analysis due to a lack of time the error and uncertainty will arise from several factor the precision of the measurement of the stage movement by the computer the noise present in the interferogram particularly for dimmer light source and the measurement of the coherence length will be source for error,extended,the
12,2ndINT_VEJ488_Redacted,the interferogram around the null point for the unfiltered white lead source be give in figure 3 the intensity scale be in arbitrary unit and the distance variable be the displacement of the move stage from the centre of it axis the null point be not centre at a displacement of zero due to the distance of the unmoved stage from the beam splitter be slightly different to that of the fix mirror this do not affect the fourier decomposition of the power spectrum interferometry be an invaluable technique in modern experimental physic this experiment use a michelson interferometer a a fourier transform spectrometer to take interferograms of light source by a tungsten filament a mercury lamp a white lead and a blue lead the discrete fourier transforms of these data set allow for region of these spectrum to be explore provide largely qualitative insight into their spectral profile this method may be extend far to perform measurement of these spectrum to high level of precision such a investigation of the mercury yellow doublet comparison have be make between the source and in,superficial,exp
13,2ndINT_BKZ271_Redacted,when take data number of sample to be record be one of the input a the detector sample at 50hz if the number input be not complete when the stage reach it destination it move a few nanometre back and forth and keep sample until either manually stop or the input condition be met another possibility be to set the number of sample base on the speed and scan range but the position of the null point still shift this could be due to the stage not cover a constant distance between two sample in principle the distance between consecutive sample be large or small than require so there be no constant value for the overshoot or undershoot of the stage in conclusion we measure the temperature of the tungsten filament to be t f ilament 3512 ± 2k use the fouriertransform spectrometer the fourier transform itself be do use the scipy package on python a an incandescent lamp tungsten lamp be the most widely use a tungsten have the high melt point 3695k amongst all metal the measure temperature however be close to the melt point of tungsten meaning the filament must be evaporate rapidly even in the inert gas environment the result also translates to the filament be very fragile and near it break point however on accounting for the systematic error we observe that the lamp must be at a low temperature,extended,exp
14,2ndINT_DAR896_Redacted, investigate light source white and blue lead source a well a a tungsten source be investigate use this method of fourier transform spectroscopy filter be also use to investigate what effect the spectral width of the filter would have on the spectral line a range of 0.1mm around the null point be scan at a speed of 0.001mm/s a mention in the method 5000 sample be take to cover this range take 10 ± 2 sample per oscillation the most significant random error propagate themselves into the data a noise vibration such a write on the table and the motor be one of these random error a thor lab nexus optical table be use to set the experiment up on this contribute to reduce vibration and keep the alignment relatively fix during the experiment we also limited movement during the experiment a much a possible include not write on the same desk a the setup the photodetector be a photodiode attach to an amplifier with variable gain hence the gain level for each experiment be set to the high to reduce noise the aim of this experiment be to investigate the characteristic of different light source when under the investigation of fourier transform spectroscopy this be do by set up a michelson interferometer which be accurately align and setup many systematic error associate with the experiment such a alignment be significantly reduce or evaluate this be achieve due to the accurate equipment use and the careful consideration make during the experimental method,superficial,bal
15,2ndINT_KUY555_Redacted,we have use the michelson interferometer with a fourier transform technique to conduct a spectral analysis of light from different source use simulated interferograms we fig 12 the movement of the stage be not linear so the sample point be not linearly space and can be cluster between some measurement the stage appear to move in the wrong direction the error bar represent an error of ∆x ±10 nm equivalent to 5 time the average distance move per sample a move average filter be apply to this data in fig 7 to reduce the effect of the stage instability,expert,bal
16,2ndINT_GOO868_Redacted,the methodology for the data calculation that i undertook be to take a fft fast-fourier transform of the interferogram and from this gain a gaussian distribution for the wavelength since this be a first order of coherence be consider the amplitude graph will only be consider when put against the wavelength our experiment be base upon the idea of a michelson interferometer and we be able to retrieve the wavelength of a multitude of different source and from this also collect information about the spectral width of the source also we be also able to observe the behaviour of the filter that be be use within the experiment however if we be to redo this experiment it would be to have adjust the setup such that noise could be remove for example the reduction of light impact the setup we would also have look into the distribution of the noise and the influence of temperature more greatly also the vibration influence the movement of the detector and hence the measurement overall i believe that we be able to achieve the goal of the experiment and that with these experiment it would have be easy to see the behaviour that we be expect from the theory,deep,bal
17,2ndINT_KSN764_Redacted,the investigation into the fourier transform spectrometer provide insight into the characteristic of the various source use but also raise multiple unknown,expert,bal
18,2ndINT_JUA192_Redacted,four source be investigate a white lead a blue lead and a white tungsten source with two separate filter green and blue for each source a plot of the interferogram with the fit gaussian curve have be produce a well a a plot show the wavelength spectrum produce use a fft see section ii on the interferogram,superficial,bal
19,2ndINT_OXY643_Redacted,use the method described in iii method we measure the interferogram and wavelength spectrum of the white lead see in the fig 4,superficial,the
20,2ndINT_KGL587_Redacted,the initial scan over the null point with green light be make from negative 5mm to +5mm this take around 16 minute whilst the stage move we observe the fringe change the circular fringe propagate outwards like water ripple after a stone be drop the fringe become wider nearer the null point once the mirror have move past the null point the direction of their movement be reverse the circular fringe then move inwards we watch the hypnotise fringe and make note of the approximate location at which this inversion occur from this we perform a scan with the green laser from 2.6mm to 3.5mm -figure 8 the aim of this experiment be to obtain value for the spectral width of three different light source by take detailed interferograms around the null point with an interferometer we want to gain an understand of the physical theory behind the experiment a well a the mathematics support this theory our intention be to compare these width with our expectation and value from literature the white lead and tungsten lamp be perhaps the two most important source that we take data from we expect the tungsten lamp to have a somewhat black-body spectrum which we do obtain we found that the fft of the tungsten interferogram have a large proportion of wavelength within infra-red this suggests that our detector can make measurement of electromagnetic radiation beyond the visible spectrum,superficial,the
21,2ndINT_FVA673_Redacted,the detector in use detects wavelength only between 400-1100 nm with a great than 10 sensitivity it be more sensitive to some wavelength than others the sensitivity against wavelength curve have be displayed below 5 fig 5 sensitivity of the detector a a function of wavelength 5 we have successfully use fourier transform spectroscopy to analyse the interferograms of a white lead and a tungsten lamp which be nearly continuous white light source a michelson interferometer be setup to generate these interferograms follow which the fast fourier transform package in python be use to generate the wavelength distribution from the interferograms,superficial,bal
22,2ndINT_QMC249_Redacted,a. result and error 1 mean wavelength table 1 show the value for the mean wavelength for each light source calculate use the three method outline in the method section a. result and error 1 mean wavelength table 1 show the value for the mean wavelength for each light source calculate use the three method outline in the method section we have see that the result of the interferometry experiment largely conform to what be expect base on the theory behind these light source for instance the tungsten source spectral distribution show in fig 12 resembles the planck 's law distribution show in fig 1 in addition the mean wavelength largely conform to what be expect base on the colour of the light emit we also show that a tungsten source have a large spectral width compare to an lead which implies that more energy be waste in the tungsten source through production of wavelength outside the visible spectrum moreover the obtain estimate for the temperature of the tungsten filament be also within the range of plausibility,extended,bal
23,2ndINT_UGX035_Redacted,the measurement of the spectrum be record by the detector which have a sample rate of 50hz and be move at a speed of 0.002mm/s this meant that the distance between sample be 0.08µm this be input into the fast fourier transform and reconstruct to give the wavelength spectrum the source also all peaked at the same null point highlight the importance of it the gaussian envelop could be fit on all the interferograms allow the parameter in table i to be found despite this it be n't necessarily appropriate for the white lead a the shape have some distortion due to the additional spike at the blue region it be almost a if subtract fig 9 the tungsten with a yellow filter have a wavelegnth spectrum with many spike this be due to the filter cut off certain wavlengths it bares some resemblance to a square top-hat function but it be not perfect a the filter be n't ideal in conclusion the michelson interferometer prove to be a useful device in study the spectrum of light it allow the wavelength of distribution to be found without deviation from the range of accepted value i,extended,exp
24,2ndINT_MJV182_Redacted,the error in the coherence length value and the peak wavelength of the blue lead white lead and tungsten lamp be found from the covariance matrix of the gaussians fit to the spectral line and the amplitude of the interferograms these error reflect that a gaussian fit be only an approximation of the shape to far investigate the shape other curve such a a lorentzian could be fit for comparison the error in the spectral width and the temperature of the tungsten lamp be found through error propagation from the error in the coherence length and peak temperature of the unfiltered tungsten lamp a michelson interferometer be succesfully built and implement to charcterise various light source the white light sources-the tungsten lamp and the white led-were found to have the large spectral width correspond to these contain wavelength across the entire visible light spectrum the tungsten lamp be found to operate at a temperature of 3430±20 k and the spectral sensitivity of the detector be found to have a considerable but correctable convolution effect on the spectrum for source with filter apply the spectral data could not be accurately evaluate a the signal intensity be too low in relation to the background light present,extended,exp
25,2ndINT_AAN562_Redacted,a significant source of error be the inconsistency of the motor on which the translatable mirror be instal possible imperfection in the motor cause the mirror to move at a speed which be not constant which lead to error when perform fast fourier transforms on the obtain interferograms to determine the spectrum of the investigate light wave another significant source of error be the limitation of the fft perform by the computer a it be a very basic program which simply allow u to extract the spectrum of a light source from it interferogram.further possible source of error include misalignment of equipment due to knock on the metal platform for the interferometer a well a filth on the mirror or lens these error be dealt with by cleaning the lens a well a handle the equipment with great care throughout the experiment the position of the null point be also measure again whenever there be a misalignment in the interferometer setup,extended,bal
26,2ndINT_GKW379_Redacted,cause the formation of fizeau fringe that be n't circular but rather straight-linefringes 7 the equation that describes the angle 0 assume the refractive index of the medium be 1 be described by 2tcos0 mil 1 where m be the order of interference overall the ft give both good result in the interferogram and determine the spectrum of the light source it have determine the wavelength of the yellow filter tungsten light closest to the theoretical value compare to the others in which others all shift slightly more towards a high wavelength then the theoretical value this be due to the limitation of the move stage except the yellow filter tungsten light source with other light source the speed set to move be all 0.0001mm/s which be found to be too slow when processing the data go far into the graph of these interferograms it can be see that the stage seem move backwards slightly every time it want to move forward a illustrate in figure 19 the fourier transform relies on equal interval between each data point the record data be n't equal cause some failure in the fourier transform contribute to the shift of the spectrum,superficial,the
27,2ndINT_NPG050_Redacted,unfortunately due to the large errnr in the value for the operational temperatw•e the experiment must be deem inconclusive the large errnr be primarily due to the detector s inability to measure significantly outside the visible range for em radiation far experiment need to be conduct with a photodetector with a sensitivity range extend much far into the infrared this will allow for a much more,prediction,the
28,2ndINT_XUL605_Redacted,have found the null point data can now be collect to determine the wavelength of different light source for all the reading the mirror be move over an interval of 0.6mm with the null point at the centre at a speed of 0.002mm/s and 15000 sample be take -- -- -- the next reading be perfo1med on a different day and so the null point have to be locate again in case the apparatus have be move or random vibration have alter the point slightly use a tungsten light source with no filter the null point be found to be 6.014mm figure 4 a fft be perfo1med on this interferogram and an value for the mean wavelength of 900nm be obtain this be close to the theoretical value of 850nm provide by the manufacturer of the source the aim of this experiment be to build a michelson interferometer and use it to perform fourier transform spectroscopy to identify the wavelength of different light source while the experiment be successful in accurately obtain value for the wavelength in line with theoretical prediction a more rigorous treatment of the associate error could have be include the experiment could have be far extend by apply gaussian fit to the graph from which the standard deviation could be calculate which would provide an uncertainty on the wavelength,extended,bal
29,2ndINT_HDP206_Redacted,all the measure amplitude have be re-scaled such that their maximum be at 100 to allow comparison of the spectrum all the measure amplitude have be re-scaled such that their maximum be at 100 to allow comparison of the spectrum through measurement of various light source there appear to be a systematical error in the spectrum obtain from take a fft of the interferogram a the mean wavelength value be shift from the reference level a the interferogram be able to determine the separation of the yellow mercury doublet to an uncertainty of 0.67 there be strong reason to believe that the error arises when take the fft a possible explanation could be the variation of the stage 's movement which be found to fluctuate significantly and thus can affect the result of the fft in addition the photodiode can detect background light from the surroundings and light from the source that have not travel through the interferometer the alignment of the setup be critical to observe an interference pattern but can not explain the shift in wavelength the spectral sensitivity of the photodiode also affected the result a it measure nonphysical amplitude difference and fail to cover the whole spectrum in this experiment a michelson interferometer be use a a spectrometer record the interference pattern over a range of position and take a fft of the interferogram to obtain the spectrum the spectrometer be use to obtain spectrum for different white light source a white solid state lead an incandescent tungsten light source and a mercury lamp that emits light through atomic transition,extended,the
30,2ndINT_TKK454_Redacted,this experiment have demonstrate the power of fourier transform spectroscopy to utilise simple interferometry principle and computational method to analyse light source in detail with good result for the wavelength of spectrum yield error of 0.74 and 0.71 on wavelength of the green and yellow light source respectively however there be a clear spectral broadening effect apparent in the result see in the experiment with the monochromatic distribution appear ∼ 7.5 time a wide a expect this have be attribute to the motorise stage use in the experiment after inspection of the raw data and consideration of the analysis technique use this do not discredit the technique a a whole which could produce precise and accurate result with the correct equipment an interest comparison would be to test a different stage and see if the broadening be reduce but this be beyond the scope of the experiment,deep,exp
31,2ndINT_BQD756_Redacted,to conclude a michelson interferometer be built to investigate the define characteristic of light source interferograms be take over the null point of the device for a white lead blue lead and a stabilize tungsten-halogen light source with vary filter a fast fourier transform be take to calculate the wavelength spectrum for each source and the peak wavelength full width half maximum and coherence length be determine from the spectrum it be possible to identify that a white lead be construct of an ingan blue lead with a phosphor coat which result in a broad spectrum over the visible wavelength furthermore the tungsten source be see to be a black-body radiator which behaves a a white light source with a large spectral width than a white lead,deep,exp
